Year,China,India,United States,Indonesia,Brazil,Pakistan,Nigeria,Bangladesh,Russian Federation,Mexico,Japan,Ethiopia,Philippines,"Egypt, Arab Rep.",Vietnam,Germany,"Congo, Dem. Rep.","Iran, Islamic Rep.",Turkey,Thailand,France,United Kingdom,Italy,Tanzania,South Africa,Myanmar,"Korea, Rep.",Kenya,Colombia,Spain,Ukraine,Argentina,Uganda,Algeria,Sudan,Iraq,Poland,Canada,Morocco,Afghanistan,Saudi Arabia,Uzbekistan,Peru,"Venezuela, RB",Malaysia,Angola,Mozambique,Nepal,Ghana,"Yemen, Rep.",Madagascar,"Korea, Dem. People’s Rep.",Australia,Cote d'Ivoire,Cameroon,Niger,Sri Lanka,Romania,Burkina Faso,Malawi,Mali,Syrian Arab Republic,Chile,Kazakhstan,Netherlands,Zambia,Guatemala,Ecuador,Zimbabwe,Cambodia,Cuba,Belgium,Greece,Czech Republic,Portugal,Hungary,China_low,China_up,India_low,India_up,United States_low,United States_up,Indonesia_low,Indonesia_up,Brazil_low,Brazil_up,Pakistan_low,Pakistan_up,Nigeria_low,Nigeria_up,Bangladesh_low,Bangladesh_up,Russian Federation_low,Russian Federation_up,Mexico_low,Mexico_up,Japan_low,Japan_up,Ethiopia_low,Ethiopia_up,Philippines_low,Philippines_up,"Egypt, Arab Rep._low","Egypt, Arab Rep._up",Vietnam_low,Vietnam_up,Germany_low,Germany_up,"Congo, Dem. Rep._low","Congo, Dem. Rep._up","Iran, Islamic Rep._low","Iran, Islamic Rep._up",Turkey_low,Turkey_up,Thailand_low,Thailand_up,France_low,France_up,United Kingdom_low,United Kingdom_up,Italy_low,Italy_up,Tanzania_low,Tanzania_up,South Africa_low,South Africa_up,Myanmar_low,Myanmar_up,"Korea, Rep._low","Korea, Rep._up",Kenya_low,Kenya_up,Colombia_low,Colombia_up,Spain_low,Spain_up,Ukraine_low,Ukraine_up,Argentina_low,Argentina_up,Uganda_low,Uganda_up,Algeria_low,Algeria_up,Sudan_low,Sudan_up,Iraq_low,Iraq_up,Poland_low,Poland_up,Canada_low,Canada_up,Morocco_low,Morocco_up,Afghanistan_low,Afghanistan_up,Saudi Arabia_low,Saudi Arabia_up,Uzbekistan_low,Uzbekistan_up,Peru_low,Peru_up,"Venezuela, RB_low","Venezuela, RB_up",Malaysia_low,Malaysia_up,Angola_low,Angola_up,Mozambique_low,Mozambique_up,Nepal_low,Nepal_up,Ghana_low,Ghana_up,"Yemen, Rep._low","Yemen, Rep._up",Madagascar_low,Madagascar_up,"Korea, Dem. People’s Rep._low","Korea, Dem. People’s Rep._up",Australia_low,Australia_up,Cote d'Ivoire_low,Cote d'Ivoire_up,Cameroon_low,Cameroon_up,Niger_low,Niger_up,Sri Lanka_low,Sri Lanka_up,Romania_low,Romania_up,Burkina Faso_low,Burkina Faso_up,Malawi_low,Malawi_up,Mali_low,Mali_up,Syrian Arab Republic_low,Syrian Arab Republic_up,Chile_low,Chile_up,Kazakhstan_low,Kazakhstan_up,Netherlands_low,Netherlands_up,Zambia_low,Zambia_up,Guatemala_low,Guatemala_up,Ecuador_low,Ecuador_up,Zimbabwe_low,Zimbabwe_up,Cambodia_low,Cambodia_up,Cuba_low,Cuba_up,Belgium_low,Belgium_up,Greece_low,Greece_up,Czech Republic_low,Czech Republic_up,Portugal_low,Portugal_up,Hungary_low,Hungary_up
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045640095646932465,0.045640095646932465,-0.03825577098714723,0.03825577098714723,-0.011096173967029147,0.011096173967029147,-0.008608052053945853,0.008608052053945853,-0.007330808226496398,0.007330808226496398,-0.006035544870316279,0.006035544870316279,-0.005465805746057235,0.005465805746057235,-0.005790965968215448,0.005790965968215448,-0.0063199787590944466,0.0063199787590944466,-0.004738896561892773,0.004738896561892773,-0.005624030321495515,0.005624030321495515,-0.003499368109069249,0.003499368109069249,-0.0039029186716330604,0.0039029186716330604,-0.003618051117701907,0.003618051117701907,-0.003983739601464224,0.003983739601464224,-0.004051593664891885,0.004051593664891885,-0.0028137288811063907,0.0028137288811063907,-0.003485082525736976,0.003485082525736976,-0.0033832022890128623,0.0033832022890128623,-0.0033732634686653848,0.0033732634686653848,-0.003301196592607275,0.003301196592607275,-0.003230029354186786,0.003230029354186786,-0.003161313527038107,0.003161313527038107,-0.002359300190093324,0.002359300190093324,-0.002766234214592868,0.002766234214592868,-0.0027791693726010756,0.0027791693726010756,-0.0028113234117762087,0.0028113234117762087,-0.0022632040579127297,0.0022632040579127297,-0.002578648862984095,0.002578648862984095,-0.0025844235254721265,0.0025844235254721265,-0.002887696146989183,0.002887696146989183,-0.002460746268422748,0.002460746268422748,-0.002002095675039248,0.002002095675039248,-0.0022538034699596103,0.0022538034699596103,-0.002115233378576509,0.002115233378576509,-0.0019854008173693575,0.0019854008173693575,-0.002503065596350866,0.002503065596350866,-0.0022392190173859067,0.0022392190173859067,-0.0021715716574640187,0.0021715716574640187,-0.001863088959052934,0.001863088959052934,-0.0018867136865145548,0.0018867136865145548,-0.0020236265914648863,0.0020236265914648863,-0.0020681761469918563,0.0020681761469918563,-0.0020179169664187604,0.0020179169664187604,-0.0019720196983971008,0.0019720196983971008,-0.0017343940246058681,0.0017343940246058681,-0.0017917074071118013,0.0017917074071118013,-0.001991583883988789,0.001991583883988789,-0.0018223967298136058,0.0018223967298136058,-0.0017849090566974448,0.0017849090566974448,-0.0017106438023619798,0.0017106438023619798,-0.0019629816430968543,0.0019629816430968543,-0.001829944666692737,0.001829944666692737,-0.0017430481969337424,0.0017430481969337424,-0.0016932897271539054,0.0016932897271539054,-0.0015551376228838936,0.0015551376228838936,-0.0018168715771649958,0.0018168715771649958,-0.0019458554455563004,0.0019458554455563004,-0.001564120576039427,0.001564120576039427,-0.0015559549596199486,0.0015559549596199486,-0.0015415635054789405,0.0015415635054789405,-0.0017333344004982088,0.0017333344004982088,-0.0016928852689561422,0.0016928852689561422,-0.001679528001743457,0.001679528001743457,-0.0017162352960198568,0.0017162352960198568,-0.001526186025938908,0.001526186025938908,-0.001565628521625008,0.001565628521625008,-0.0016000797988077165,0.0016000797988077165,-0.001585763634489759,0.001585763634489759,-0.0015833010548164954,0.0015833010548164954,-0.0015480124998402465,0.0015480124998402465,-0.0015163222135620782,0.0015163222135620782,-0.0015358601516487728,0.0015358601516487728,-0.0015164565514634782,0.0015164565514634782,-0.001517683842519148,0.001517683842519148,-0.001514903121946424,0.001514903121946424
2001,0.007290251812663184,0.01749862498575938,0.00994655521284149,0.014021305591660704,0.014051668130955486,0.02222118830058073,0.025430109611032314,0.01919663428016105,-0.004232527780307915,0.013246159373713207,0.002412431115631053,0.02938088995484356,0.02146060172221942,0.018896120887383683,0.010641477480097805,0.0016836693957735793,0.02799600997417251,0.014585406905422538,0.015043503790892476,0.009296686755766892,0.007304412066488908,0.003857179538981903,0.0005618337838844134,0.027473106856150453,0.014360708458205806,0.011552807519317199,0.00770192616333798,0.0276942964596123,0.014477566776997408,0.00696482319108549,-0.010004565655888586,0.011173380188146842,0.033928562068887835,0.01309958484667928,0.02548463727409378,0.029120474145732045,-0.00027583319830937203,0.010146345268234658,0.011515263926690666,0.043431750639352895,0.02597148415030559,0.012740158374711985,0.013370079790841372,0.018790003732388483,0.02213869051870443,0.03298731871760974,0.028839939500833633,0.017727457889042286,0.02549496107506921,0.028834569482887096,0.03133963847845922,0.008841830732378098,0.013574896882994736,0.02119016614627789,0.02603685395941957,0.03690689654595314,0.0069809622414895856,-0.013857389915087448,0.029001264823687034,0.028101807884058028,0.029684281740275376,0.021696075668972137,0.011938540056401381,-0.0016992499005282768,0.0075769615710339355,0.027812919318662033,0.023535237194743708,0.017750112522405548,0.011774754093988093,0.020581938281258205,0.0032110884877913914,0.003445433483721505,0.00521238208193231,-0.003750147610014687,0.007077232446813353,-0.002291163102901783,-0.03867415025503684,0.05325465388036321,-0.021406355771080195,0.05640360574259896,-0.0012484976503708937,0.021141608076053874,0.005308754187539368,0.02273385699578204,0.006634081671782993,0.021469254590127978,0.016077195363159776,0.028365181238001684,0.019854683538496346,0.031005535683568283,0.01331667634003621,0.025076592220285892,-0.010530646278444258,0.0020655907178284286,0.008459791997066483,0.01803252675035993,-0.0032223800602647745,0.00804724229152688,0.02581264677201815,0.032949133137668965,0.017498714384151376,0.025422489060287462,0.015231530582813143,0.02256071119195422,0.006627637556990158,0.014655317403205453,-0.0023728009146200303,0.005740139706167189,0.025135847636080018,0.030856172312265,0.011066341435501361,0.018104472375343714,0.011626783860780593,0.018460223721004358,0.005902802225463084,0.0126905712860707,0.003987539900194277,0.010621284232783539,0.0006191470210542001,0.0070952120569096055,-0.002600606870911781,0.003724274438680608,0.025080725050624964,0.029865488661675942,0.011571338001596612,0.017150078914815,0.008754876218756948,0.014350738819877449,0.004877847063070933,0.010526005263605026,0.02540040575659559,0.02998818716262901,0.011878309183417505,0.01707682437057731,0.004370445061531339,0.00955920132063964,-0.012874928479052838,-0.007134202832724335,0.008698046049690008,0.013648714326603676,0.031897730907233315,0.035959393230542355,0.010831389535031608,0.015367780158326952,0.02334493664076111,0.02762433790742645,0.027110896170191925,0.031130052121272164,-0.0027785269961096287,0.0022268605994908847,0.007896126960836407,0.012396563575632909,0.009331987960660693,0.01369853989272064,0.04153791485970802,0.04532558641899777,0.02406577079333025,0.027877197507280932,0.010705467314866646,0.014774849434557324,0.011289696475365731,0.015450463106317012,0.016755875461328083,0.020824132003448882,0.02014858650075561,0.024128794536653248,0.03123381714353598,0.034740820291683495,0.027029873954560964,0.030650005047106302,0.015721046243393228,0.019733869534691344,0.02365555303780067,0.02733436911233775,0.02703150173283519,0.030637637232939,0.029611585851059954,0.033067691105858485,0.006871706420925533,0.010811955043830663,0.011735792013216766,0.015414001752772705,0.019434660390232183,0.022945671902323595,0.024329552891321143,0.027744155027517998,0.035336996797787235,0.03847679629411904,0.005159471244371807,0.008802453238607363,-0.015792288313260246,-0.01192249151691465,0.0274252837223875,0.03057724592498657,0.026534589714882227,0.029669026053233828,0.028131247969419307,0.031237315511131444,0.01995019703974816,0.023441954298196115,0.010239235070502256,0.013637845042300506,-0.003377886861132393,-2.0612939924160786e-05,0.005856474989530671,0.0092974481525372,0.026276413830705905,0.02934942480661816,0.021959948076324162,0.025110526313163253,0.0161421352545079,0.019358089790303196,0.010183920146164456,0.01336558804181173,0.018989825146305265,0.022174051416211146,0.001661814487060107,0.004760362488522676,0.0019278668918018482,0.004963000075641162,0.003674537548442873,0.006750226615421746,-0.005265249226515658,-0.002235045993513716,0.005556982901873132,0.008597481991753574,-0.0038052419827282876,-0.0007770842230752785
2002,0.014061751323610316,0.034904485225876636,0.019360417217302528,0.028210352168662745,0.027745455814849107,0.04425868185265758,0.0516109302300054,0.03814695685767311,-0.008803146720560484,0.02591371877493165,0.00474602461310436,0.059513373026639727,0.04308787530611169,0.03839628158892472,0.020812384672601603,0.003369199844868387,0.05861471484631986,0.02799673512858125,0.030090597075233205,0.017712484958826824,0.014656548327518948,0.008115887190687676,0.0020529447206274476,0.05640364067666592,0.02838193360065855,0.022665094451163048,0.013542875611402438,0.05607309751014,0.028921250734890824,0.02129010292481759,-0.019793212310238117,0.02244941179442117,0.06983463810096757,0.026019588463958465,0.0524404383253394,0.05830095148343051,-0.0007387875817504996,0.019249456445789237,0.022972468165179727,0.09386831411708196,0.05499801775276736,0.02521054425080327,0.026493968966631032,0.03758360101174674,0.04369965195650671,0.06883585131833225,0.05933083742263201,0.03476829511723456,0.05204986471660611,0.058431891959177085,0.0633172628622436,0.01777681829729283,0.026022033101863906,0.04074871988302453,0.053073168841069274,0.0751370588127005,0.014767485655633683,-0.031746019722611596,0.05902493310183665,0.05604161048197942,0.061201492748245157,0.04125642989320233,0.023644553270006252,-0.0016580637003374976,0.014028810249315127,0.05594678907602457,0.04790295348545581,0.035115859276834804,0.022767819119407617,0.039693955590826224,0.006032068197112661,0.007953664187294152,0.008903915375879423,-0.005670077307179833,0.01260780233195713,-0.0051281117143511246,-0.032203880499392566,0.0603273831466132,-0.004646263671429965,0.07445523412318324,0.00807178097131048,0.030649053463294575,0.019392051258034095,0.037028653079291395,0.020243301268615684,0.03524761036108253,0.03800713735016159,0.050510226355153565,0.04592264777786154,0.05729921268214926,0.032179148800185,0.04411476491516122,-0.015077658776409828,-0.0025286346647111404,0.021081954136425517,0.03074548341343778,-0.0008992151016885015,0.010391264327897222,0.055874492875457815,0.06315225317782164,0.03906656132668595,0.04710918928553743,0.03468366441004141,0.04210889876780803,0.016769775475821917,0.024854993869381288,-0.0006921525014541487,0.0074305521911909225,0.055703769117416944,0.061525660575222775,0.024446422232969528,0.031547048024192975,0.026640351506460377,0.03354084264400604,0.014299933273434224,0.021125036644219424,0.011323898169420157,0.01798919848561774,0.004869018388548455,0.011362755992826898,-0.001112487339412431,0.005218376780667326,0.053976422301723344,0.0588308590516085,0.025569973836620317,0.03119389336469678,0.01984911663450458,0.025481072267821515,0.010709122913898783,0.016376628308906096,0.053747761697203855,0.05839843332307615,0.026301432642707512,0.03154106882707414,0.01867525012071663,0.02390495572891855,-0.022646615898178818,-0.016939808722297417,0.019959355765112805,0.024939467823729536,0.06777339661525829,0.07189587958667686,0.02373719860730457,0.02830197832061236,0.05027485800439793,0.05460601864628087,0.056267146532307466,0.06033475643455355,-0.00324085735833135,0.0017632821948303508,0.016989369781144164,0.02150954311043431,0.020777546903430595,0.02516738942692886,0.09193877257044186,0.09579785566372206,0.05307106977670464,0.05692496572883008,0.02316502301238716,0.027256065489219376,0.024401603259962698,0.028586334673299366,0.03553325833566827,0.039633943687825204,0.04169193554562282,0.04570736836739061,0.06706158486743163,0.07061011776923287,0.057501362815283744,0.06116031202998028,0.032747630019427126,0.036788960215041994,0.05019273813374135,0.053906991299470866,0.05661018516881355,0.06025359874954062,0.0615714470156423,0.0650630787088449,0.015799476062893055,0.019754160531692603,0.024174529030487786,0.027869537173240026,0.03898171578205609,0.042515723983992976,0.05135131858717902,0.05479501909495953,0.07355186765567201,0.07672224996972898,0.012940842185206664,0.016594129126060703,-0.03366677356934809,-0.02982526587587511,0.05743667334723772,0.060613192856435585,0.05446319403499503,0.05762002692896381,0.05963628045215572,0.0627667050443346,0.03949924186586002,0.04301361792054464,0.021938953603936256,0.02535015293607625,-0.0033367222578819648,2.059485720696955e-05,0.01230470366124723,0.015752916837383023,0.05439984504341112,0.05749373310863803,0.0463176620594351,0.04948824491147653,0.033500155553792516,0.03673156299987709,0.021172251460481933,0.0243633867783333,0.038093659716920344,0.041294251464732104,0.004481685952734265,0.007582450441491057,0.006434469369276095,0.00947285900531221,0.00736466545584741,0.010443165295911437,-0.007184485249686399,-0.004155669364673266,0.011085547794719304,0.014130056869194956,-0.006641170006627733,-0.003615053422074516
2003,0.020397657298765637,0.052207291569203784,0.028159392216137613,0.04256767863508504,0.04104433247746164,0.06627128428263873,0.07862988175371921,0.05652597460262632,-0.013290216631759,0.038544952852925585,0.006898291588814498,0.09029236534900997,0.0646273060617617,0.05830622120668694,0.030666784147316495,0.003924851980576793,0.09163077871715175,0.04053808925423441,0.044998047995512325,0.025365012664549935,0.021873769751693084,0.012821035284722226,0.00651705764036703,0.08692803408691474,0.04199612428317123,0.03317966527811356,0.018809924100119613,0.08522505043881212,0.04326786499481061,0.0399276875903547,-0.027714783891474526,0.03378340745067954,0.10755507841043777,0.03911837160872067,0.0801969209044886,0.08751015736494838,-0.001412988426741535,0.02945430082191236,0.03446547876660144,0.14786160437102946,0.08630736236288494,0.03721034952779667,0.03946995083403637,0.05636082315093627,0.06482879379311512,0.10719865866419664,0.09126298236182628,0.05095474221692675,0.07962611283673127,0.088804778814779,0.09591891978629019,0.02658044426127093,0.03876155171513607,0.05949662126306321,0.08115549362409924,0.11485070914904849,0.02307371049781981,-0.03870454584644789,0.09016921345747586,0.08443217982287887,0.09459038320740287,0.061204515452218056,0.03516979963118061,0.0017060358813101306,0.01882444854366705,0.08458306971242946,0.07293397511214517,0.05234192304512719,0.03368004797152335,0.057665370840908725,0.0084432991687724,0.012182221680282934,0.011314470884546513,-0.005954619683955165,0.0164163920769671,-0.00797367850716646,-0.02614982692685979,0.06694514152439107,0.012014597894503293,0.09239998524390428,0.016783285190884678,0.03953549924139055,0.0336423740452205,0.05149298322494958,0.03346004867777563,0.04862861627714765,0.05991230969345324,0.07263025887182423,0.07282513003217599,0.08443463347526244,0.050472964889107734,0.0625789843161449,-0.019541553761349757,-0.0070388795021682415,0.033667921133138504,0.043421984572712666,0.001243433660782142,0.012553149516846853,0.08658133267387111,0.09400339802414884,0.06054680681232956,0.06870780531119385,0.05454456791050016,0.06206787450287372,0.02659630094579015,0.03473726734884284,-0.00013810977819626782,0.007987813739349856,0.08866507339989997,0.09459648403440353,0.03695855590971715,0.04411762259875167,0.0415145879178995,0.04848150807312515,0.021935486840988,0.028794538488111872,0.018525631134670727,0.02522190836871544,0.009564403890450266,0.016077666678994185,0.0033426698611600213,0.009691445419574039,0.08446405990385096,0.08939200826997852,0.039162230976550215,0.04483001758979225,0.030346611645031506,0.03601271891119561,0.01596744828214409,0.021652399918095134,0.08286741282557877,0.08758268805204547,0.040627624582164276,0.04590810540745695,0.03728619666906103,0.04256917851164837,-0.030554463028985027,-0.024875104753964025,0.03127855385314953,0.03628826104820954,0.10546188994137463,0.1096482668795009,0.036821590791167466,0.041415152426273874,0.07800469217874173,0.08238914963023547,0.08545210158648284,0.08956821314341393,-0.003914149440713229,0.0010881725872301596,0.027183151450464352,0.03172545019336037,0.03225887581494167,0.03667208171826122,0.1458938391289553,0.14982936961310364,0.08435750975701775,0.08825721496875213,0.035154406796793596,0.03926629225879975,0.037365737778707754,0.04157416388936499,0.054294280197691405,0.05842736610418113,0.06280381772757804,0.06685376985865221,0.10540217096987327,0.10899514635852002,0.0894131812638319,0.09311278345982067,0.0489205383037278,0.052988946130125704,0.0777505862243923,0.08150163944907023,0.08696394456912164,0.09064561306043635,0.09415499407726319,0.0976828454953172,0.02459599022135353,0.02856489830118833,0.03690545114547996,0.04061765228479217,0.05771859539435331,0.06127464713177311,0.07941853128993757,0.0828924559582609,0.11324963321338681,0.11645178508471017,0.021241570658920798,0.024905850336718823,-0.04061979758196968,-0.0367892941109261,0.08856821675757086,0.09177021015738086,0.0828423844306958,0.08602197521506194,0.09301226915281494,0.09616849726199081,0.05943579384840268,0.06297323705603343,0.033458002488787095,0.036881596773574124,2.5613280040749555e-05,0.0033864584825795117,0.017097651216405968,0.02055124587092813,0.08302550072502589,0.08614063869983303,0.07133840910910234,0.07452954111518799,0.05071855501539504,0.053965291074859346,0.03207978141026735,0.035280314532779355,0.056057380572569,0.05927336110924845,0.00689196965370034,0.00999462868384446,0.010661499645021267,0.013702943715544601,0.00977430325309156,0.012854638516001465,-0.007468924820797874,-0.004440314547112455,0.014892756815271926,0.017940027338662276,-0.009485713111516744,-0.006461643902816176
2004,0.02647616709368039,0.06940297393712336,0.03771901070125172,0.05707760004589946,0.05391637343949518,0.08848342717255075,0.10659086930072403,0.07391817996429784,-0.017254859539436507,0.051867154547380334,0.007237293346893381,0.12154190555073519,0.08573906238506379,0.07833250278931758,0.04038230435504708,0.0037069262857944985,0.12655665355117418,0.05270147121536928,0.05957822250213596,0.032469413230126865,0.029425733634311557,0.018599834267560622,0.01305218626609328,0.1191391244706177,0.05508796901875779,0.04291626364434742,0.0228558003532624,0.11524299960671502,0.0574251908686767,0.05802698904729131,-0.03506290323656447,0.04509872939995985,0.1468081773184997,0.052830103971118314,0.10773388485767343,0.11674720065377175,-0.001997118088052807,0.03982164271994848,0.04608947895710647,0.2003220801526604,0.11869297668037349,0.0492466653685133,0.05241448358682277,0.07509226840202321,0.08576445353514117,0.14748514134607027,0.12425597144781175,0.0660689895177149,0.10812607497786808,0.1198532005387496,0.12914416527989236,0.03490864764496604,0.050874536626116074,0.07857682598589366,0.11030648083563466,0.15626206457110392,0.0314451043337487,-0.04416630044212955,0.12255634978189933,0.11426216129643607,0.12985560313976774,0.08505288696842483,0.04658556378488443,0.008691363247101291,0.02237077072493676,0.11399675308304702,0.09837844676515473,0.0697663461559781,0.04543025666875922,0.07496679244202409,0.010421285195882923,0.016572320448725808,0.013819697703309153,-0.005652037437507751,0.018849846713738128,-0.01016798500358096,-0.020341719280711046,0.07329405346807183,0.0285723098505268,0.11023363802371991,0.02624787132524879,0.04919015007725465,0.048044154502354455,0.06611104558944446,0.04625259637572056,0.0615801505032698,0.08201604866139314,0.09495080568370837,0.10066558752129066,0.1125161510801574,0.06778454327063264,0.08005181665796303,-0.023485719986282086,-0.011023999092590928,0.04694237949679752,0.05679192959796315,0.0015809204621969287,0.012893666231589832,0.11775761728703014,0.12532619381444024,0.08160055301398643,0.08987757175614115,0.07452152683762853,0.08214347874100664,0.036284339980560236,0.04448026872953393,-0.00035540426452288984,0.007769256836111887,0.1235330210825782,0.12958028601977015,0.04909359806977848,0.05630934436096008,0.05606227710308026,0.06309416790119166,0.02902412907396585,0.03591469738628788,0.026061388187054453,0.03279007908156866,0.015331212590228696,0.021868455944892548,0.009864687981452082,0.016239684550734476,0.11663636345101941,0.12164188549021598,0.05223298371036512,0.05794295432715046,0.04006739763346809,0.04576512965522675,0.02000662388196158,0.02570497682456322,0.11285210062667973,0.11763389858675032,0.05476479758646425,0.06008558415088915,0.05535962936016944,0.06069434873441318,-0.03788985145336401,-0.03223595501976493,0.04257910261444103,0.04761835618547866,0.14468174379484244,0.14893461084215698,0.05051825877681285,0.05514194916542378,0.10551521848225522,0.10995255123309165,0.1146648709360667,0.11882953037147681,-0.004497491747337776,0.0005032555712321616,0.0375392544839459,0.04210403095595106,0.04387106117550736,0.04830789673870557,0.19831717634690227,0.20232698395841853,0.11671943209001509,0.12066652127073188,0.047180269436527957,0.05131306130049864,0.05029845189654738,0.05453051527709816,0.07300956466617987,0.07717497213786655,0.08372237586368565,0.08780653120659669,0.1456653181400819,0.14930496455205863,0.12238516857604609,0.12612677431957742,0.064022143608238,0.06811583542719178,0.10623153199531347,0.11002061796042269,0.1179928134168282,0.12171358766067099,0.12736178331183684,0.1309265472479479,0.03291746585866114,0.03689982943127094,0.04901026233678391,0.052738810915448235,0.07678758299049573,0.08036606898129159,0.10855383133660558,0.11205913033466373,0.15464442480390803,0.15787970433829981,0.02960742500296009,0.033282783664537303,-0.04607723356467525,-0.04225536731958384,0.12094210785111169,0.12417059171268698,0.1126604100424177,0.11586391255045445,0.1282638622966071,0.13144734398292837,0.08327037672229456,0.0868353972145551,0.044867628038088005,0.04830349953168086,0.007007277727238978,0.010375448766963604,0.020641983625407815,0.024099557824465708,0.11242827070015081,0.11556523546594323,0.09677243647471188,0.09998445705559757,0.0681352255645225,0.07139746674743369,0.04382493036363443,0.047035582973884,0.07335139463453329,0.07658219024951489,0.008869178613736832,0.011973391778029014,0.015050012852773187,0.01809462804467843,0.012278576318555275,0.01536081908806303,-0.007166451897851128,-0.004137622977164373,0.017325329254022744,0.02037436417345351,-0.011679230209814599,-0.00865673979734732
2005,0.03253091724118806,0.08647992320432074,0.04732801918112339,0.0717229376517905,0.06634682009742088,0.11107433670808486,0.13557169298298977,0.09005734958743328,-0.020996632274249083,0.0663839629134475,0.007331898488682764,0.153143383524055,0.10619953036205754,0.09830575601048652,0.050112135977823824,0.003137200694579123,0.16303479279325317,0.06486975247964466,0.07373934341460231,0.039191972060240055,0.03721487379437716,0.0256177211249633,0.01804246516479502,0.1530954581892081,0.06762267535989452,0.051787136876944695,0.02502653212336048,0.14619187247458165,0.07132162646045725,0.07605258684558791,-0.042108028315037904,0.05634591390687094,0.1873877721931203,0.06749615022739475,0.13435989421859063,0.14610450493696003,-0.002435633540344595,0.05012398560921949,0.05793660166280867,0.24769097425090658,0.1512856289194653,0.06152435660273259,0.06542693099203745,0.09375159769914987,0.10669485139229473,0.18926053061251302,0.15803810415799213,0.08000434355699326,0.13745602801281298,0.15151013512096,0.16299547289412963,0.04252644295506913,0.06483579595885769,0.09886650700524813,0.14053477248024349,0.1995491401239129,0.03953905076249309,-0.050050681792530916,0.15627128391923395,0.1462301202900238,0.16695156409417122,0.11478766971700671,0.05793908491219857,0.017697501939379467,0.02476246762035239,0.1444215252913219,0.12405088671168873,0.08762945619608065,0.0587273980873082,0.0919860464894291,0.011973828454014068,0.022179441531520627,0.016797078015822642,-0.004275644137924806,0.02074189656690484,-0.01213459523095306,-0.014556314335459543,0.07961814881783566,0.04501569377702871,0.12794415263161277,0.0357613564674851,0.058894681894761686,0.06258034191157433,0.08086553339200667,0.058606276902942324,0.07408736329189944,0.10449670574597254,0.11765196767019719,0.1295214849880479,0.14162190097793162,0.08384889475071333,0.09626580442415322,-0.02720816712356179,-0.014785097424936373,0.06140716337023087,0.07136076245666415,0.0016751028253823783,0.01298869415198315,0.14928501465456975,0.15700175239354022,0.10200480045593387,0.11039426026818121,0.09444558800665225,0.1021659240143208,0.045986649949325144,0.054237622006322504,-0.0009234796803840109,0.007197881069542257,0.1599506586277728,0.16611892695873354,0.06123352811795801,0.0685059768413313,0.07019184636541899,0.07728684046378563,0.035731776537949844,0.042652167582530265,0.03383381252667771,0.0405959350620766,0.022334538212649337,0.028900904037277263,0.01484495558850732,0.021239974741082718,0.15055180880632982,0.1556391075720864,0.0647474956439379,0.07049785507585114,0.048923864438515464,0.054650409315373925,0.02217376055420111,0.027879303692519848,0.14376668061841394,0.14861706433074937,0.0686414516844507,0.07400180123646381,0.07335946373497332,0.0787457099562025,-0.04492277056122637,-0.03929328606884944,0.053811602893027895,0.05888022492071398,0.18522697015119205,0.18954857423504856,0.0651681922006308,0.06982410825415869,0.1321156647815064,0.13660412365567484,0.14399780143380184,0.14821120844011823,-0.004935416119909714,6.414903922052385e-05,0.04783042897176299,0.05241754224667599,0.05570614226578077,0.060167061059836574,0.24565253638614698,0.24972941211566618,0.14928824088418086,0.15328301695474972,0.05944729784204053,0.06360141536342465,0.06329901865928671,0.06755484332478819,0.09165279539962595,0.09585039999867379,0.10463567641316993,0.10875402637141954,0.1874165094617392,0.19110455176328683,0.15614579718101063,0.15993041113497364,0.07794584171186902,0.0820628454021175,0.13554191485530312,0.13937014117032284,0.14962981190920166,0.15339045833271836,0.1611942868964123,0.16479665889184697,0.040529107309100025,0.04452377860103824,0.06296210075296786,0.06670949116474752,0.09706533584001346,0.10066767817048279,0.13876585608118636,0.14230368887930062,0.19791418626931853,0.20118409397850726,0.03769601553142365,0.04138208599356253,-0.051956962130845684,-0.04814440145421615,0.15464325373367846,0.15789931410478944,0.14461555627240305,0.14784468430764455,0.16534548904813887,0.16855763914020358,0.11298796742556833,0.1165873720084451,0.056215044030972036,0.0596631257934251,0.01600869384158501,0.019386310037173924,0.023032338586303006,0.026492596654401776,0.14284175436738517,0.14600129621525865,0.12243433855884818,0.12566743486452928,0.0859903878601128,0.08926852453204849,0.057116345915392594,0.06033845025922381,0.0903633619517733,0.09360873102708489,0.010421111943268703,0.013526544964759434,0.020655108826055164,0.02370377423698609,0.015254823126400068,0.018339332905245215,-0.00579055589160106,-0.002760732384248551,0.019216693184136123,0.022267099949673554,-0.013645132952424565,-0.010624057509481555
